customer_id,age,income,credit_score,months_on_book,current_limit,avg_monthly_spend,utilization_rate,num_late_payments_12m,debt_to_income,num_credit_inquiries_6m,employment_status,account_type,limit_increase_treatment,spend_change_pct,defaulted_next_12m,spend_to_income_ratio,limit_to_income_ratio,late_payment_rate,tenure_years,risk_flag_high_utilization,credit_score_bucket,credit_score_x_dti,spend_to_monthly_income,inquiries_per_month_on_book,is_new_account,high_risk_combo,debt_burden_index,credit_score_x_income,payment_behavior_score,spending_headroom,dti_x_utilization,risk_composite,income_x_tenure,utilization_squared
CUST_000077,36.0,658370.45,634.0,139,28676.39,8729.83,0.304,2,0.289,2,retired,standard,1,27.44,0,0.1591170442112036,0.043556617706642216,0.16666666666666666,11.583333333333334,0,fair,450.77400000000006,0.1591170442112036,0.014285714285714285,0,0,0.08785599999999999,417406865.29999995,0.3333333333333333,0.696,0.08785599999999999,0.23571386554621845,91513492.55,0.092416
CUST_000078,41.0,472084.17,635.0,1,36965.08,24156.53,0.653,1,0.509,0,retired,standard,1,28.2,0,0.6140395684100147,0.0783018841745954,0.08333333333333333,0.08333333333333333,0,fair,311.78499999999997,0.6140395684100147,0.0,1,0,0.33237700000000003,299773447.95,0.08333333333333333,0.347,0.33237700000000003,0.34623235294117655,472084.17,0.42640900000000004
CUST_000079,18.0,420341.74,674.0,51,92664.9,25008.24,0.27,1,0.342,0,employed,standard,0,-13.76,0,0.7139402334871622,0.22045134037842637,0.08333333333333333,4.25,0,good,443.49199999999996,0.7139402334871622,0.0,0,0,0.09234000000000002,283310332.76,0.08333333333333333,0.73,0.09234000000000002,0.21411764705882352,21437428.74,0.0729
CUST_000080,37.0,1770100.48,698.0,210,87265.57,25029.06,0.287,0,0.236,3,employed,standard,0,4.33,0,0.16967890997916685,0.04929978325298234,0.0,17.5,0,good,533.272,0.16967890997916685,0.014218009478672985,0,0,0.06773199999999999,1235530135.04,0.25,0.7130000000000001,0.06773199999999999,0.1714688597713967,371721100.8,0.08236899999999998
CUST_000081,44.0,531464.17,612.0,32,65801.97,18026.69,0.274,0,0.104,1,unemployed,premium,1,32.41,0,0.40702702498270005,0.12381261750909754,0.0,2.6666666666666665,0,fair,548.352,0.40702702498270005,0.030303030303030304,0,0,0.028496,325256072.04,0.08333333333333333,0.726,0.028496,0.16783030303030302,17006853.44,0.07507600000000002
CUST_000082,58.0,1115295.73,672.0,29,24279.38,12365.65,0.509,0,0.476,2,employed,standard,1,36.32,0,0.13304794056729688,0.021769454815360946,0.0,2.4166666666666665,0,good,352.12800000000004,0.13304794056729688,0.06666666666666667,0,0,0.242284,749478730.56,0.16666666666666666,0.491,0.242284,0.2902901960784314,32343576.169999998,0.259081
CUST_000083,34.0,559133.31,675.0,31,53817.35,12620.13,0.234,0,0.364,1,employed,standard,1,27.33,0,0.270850541885977,0.0962513751863576,0.0,2.5833333333333335,0,good,429.3,0.270850541885977,0.03125,0,0,0.085176,377414984.25000006,0.08333333333333333,0.766,0.085176,0.20268970588235294,17333132.610000003,0.054756000000000006
CUST_000084,30.0,476717.47,719.0,235,36761.26,13955.13,0.38,0,0.146,1,retired,standard,1,19.31,0,0.35128051841691477,0.077113305707047,0.0,19.583333333333332,0,good,614.026,0.3512805184169147,0.00423728813559322,0,0,0.055479999999999995,342759860.93,0.08333333333333333,0.62,0.055479999999999995,0.1591590229312064,112028605.44999999,0.1444
CUST_000085,34.0,1129738.54,675.0,140,80495.5,11907.86,0.148,1,0.356,2,employed,standard,1,32.69,0,0.12648441647392147,0.0712514419486831,0.08333333333333333,11.666666666666666,0,good,434.7,0.12648441647392147,0.014184397163120567,0,0,0.05268799999999999,762573514.5,0.25,0.852,0.05268799999999999,0.194283145598665,158163395.6,0.021903999999999996
CUST_000086,51.0,852121.03,750.0,75,36986.68,17235.24,0.466,0,0.129,1,employed,standard,1,20.18,0,0.2427153804665518,0.04340543032953899,0.0,6.25,0,excellent,653.25,0.24271538046655183,0.013157894736842105,0,0,0.06011400000000001,639090772.5,0.08333333333333333,0.534,0.06011400000000001,0.16205990712074306,63909077.25,0.21715600000000002
CUST_000087,44.0,590751.62,719.0,57,32402.31,9771.02,0.302,0,0.333,1,employed,standard,1,32.6,0,0.1984797604109829,0.054849295208026685,0.0,4.75,0,good,479.57300000000004,0.1984797604109829,0.017241379310344827,0,0,0.100566,424750414.78,0.08333333333333333,0.698,0.100566,0.19160943204868158,33672842.339999996,0.091204
CUST_000088,34.0,994675.02,573.0,8,58708.23,19601.21,0.334,0,0.473,0,retired,standard,1,46.22,0,0.23647373792497572,0.05902252375856388,0.0,0.6666666666666666,0,poor,301.971,0.2364737379249757,0.0,1,0,0.157982,569948786.46,0.0,0.6659999999999999,0.157982,0.28281470588235297,7957400.16,0.11155600000000002
CUST_000089,46.0,1856378.18,666.0,176,89926.86,20868.12,0.232,0,0.16,2,employed,premium,1,20.24,0,0.1348957032020275,0.04844210138259652,0.0,14.666666666666666,0,fair,559.4399999999999,0.1348957032020275,0.011299435028248588,0,0,0.03712,1236347867.8799999,0.16666666666666666,0.768,0.03712,0.1524711199734131,326722559.68,0.053824000000000004
CUST_000090,41.0,429527.47,750.0,118,83614.23,8107.27,0.097,1,0.101,0,employed,standard,1,15.19,0,0.22649829590642948,0.1946656170791591,0.08333333333333333,9.833333333333334,0,excellent,674.25,0.22649829590642948,0.0,0,0,0.009797,322145602.5,0.08333333333333333,0.903,0.009797,0.09244411764705883,50684241.45999999,0.009409
CUST_000091,52.0,738429.93,624.0,153,93866.99,49497.62,0.527,1,0.077,4,employed,standard,0,4.22,0,0.8043707545819547,0.12711698996274434,0.08333333333333333,12.75,0,fair,575.952,0.8043707545819546,0.025974025974025976,0,0,0.040579000000000004,460780276.32000005,0.4166666666666667,0.473,0.040579000000000004,0.21951210847975555,112979779.29,0.277729
CUST_000092,32.0,496756.59,696.0,27,94299.34,52308.28,0.555,2,0.149,1,employed,premium,1,25.93,0,1.2635954361471078,0.18983007351749473,0.16666666666666666,2.25,0,good,592.2959999999999,1.2635954361471078,0.03571428571428571,0,0,0.082695,345742586.64000005,0.25,0.44499999999999995,0.082695,0.23117436974789915,13412427.930000002,0.30802500000000005
CUST_000093,36.0,392172.29,703.0,204,110894.59,37101.53,0.335,0,0.052,2,self_employed,standard,1,7.62,0,1.1352621573543609,0.2827700804664195,0.0,17.0,0,good,666.444,1.1352621573543606,0.00975609756097561,0,0,0.01742,275697119.87,0.16666666666666666,0.665,0.01742,0.13285796269727404,80003147.16,0.11222500000000002
CUST_000094,35.0,387309.71,689.0,81,53654.07,17448.11,0.325,0,0.203,2,employed,standard,1,18.05,0,0.5405940377792232,0.13853014426103594,0.0,6.75,0,good,549.1329999999999,0.5405940377792232,0.024390243902439025,0,0,0.065975,266856390.19000003,0.16666666666666666,0.675,0.065975,0.17501255380200864,31372086.51,0.10562500000000001
CUST_000095,22.0,1222672.89,657.0,173,39249.16,4222.29,0.108,3,0.087,2,retired,standard,1,31.0,0,0.04143993083873807,0.032101112506060396,0.25,14.416666666666666,0,fair,599.841,0.04143993083873807,0.011494252873563218,0,0,0.009396,803296088.7299999,0.4166666666666667,0.892,0.009396,0.15011707234617985,211522409.96999997,0.011663999999999999
CUST_000096,44.0,262723.58,683.0,210,32443.3,10670.43,0.329,0,0.086,2,retired,student,0,14.11,0,0.4873759713536181,0.12348834467009012,0.0,17.5,0,good,624.2620000000001,0.4873759713536181,0.009478672985781991,0,0,0.028294,179440205.14000002,0.16666666666666666,0.671,0.028294,0.14718904376916642,55171951.800000004,0.108241
CUST_000097,43.0,750531.36,646.0,108,89084.9,4989.39,0.056,1,0.208,0,employed,standard,0,7.33,0,0.07977372191349874,0.11869577308535115,0.08333333333333333,9.0,0,fair,511.632,0.07977372191349873,0.0,0,0,0.011648,484843258.56,0.08333333333333333,0.944,0.011648,0.1477,81057386.88,0.0031360000000000003
CUST_000098,40.0,411943.14,637.0,24,44969.6,17286.83,0.384,0,0.074,1,unemployed,student,0,1.04,0,0.503569400378897,0.10916458033504332,0.0,2.0,0,fair,589.8620000000001,0.503569400378897,0.04,0,0,0.028416,262407780.18,0.08333333333333333,0.616,0.028416,0.17447647058823532,9886635.36,0.147456
CUST_000099,37.0,1325927.44,735.0,110,31102.9,3195.04,0.103,0,0.113,2,retired,premium,1,28.5,0,0.028915971450142096,0.023457467627338646,0.0,9.166666666666666,0,good,651.945,0.0289159714501421,0.018018018018018018,0,0,0.011639,974556668.4,0.16666666666666666,0.897,0.011639,0.09124003709591942,145852018.4,0.010608999999999999
CUST_000100,23.0,528139.38,662.0,229,63659.84,9794.86,0.154,0,0.251,0,employed,premium,1,49.41,0,0.22255170595307627,0.12053606000749272,0.0,19.083333333333332,0,fair,495.838,0.22255170595307627,0.0,0,0,0.038654,349628269.56,0.0,0.846,0.038654,0.15990294117647058,120943918.02,0.023716
CUST_000101,35.0,506964.65,822.0,110,23772.97,5266.27,0.222,1,0.321,2,employed,premium,1,15.47,0,0.12465413515518292,0.04689275672376762,0.08333333333333333,9.166666666666666,0,excellent,558.138,0.12465413515518292,0.018018018018018018,0,0,0.071262,416724942.3,0.25,0.778,0.071262,0.14883415474297831,55766111.5,0.049284
CUST_000102,36.0,1210179.42,592.0,73,28565.84,8775.66,0.307,3,0.266,0,retired,standard,0,-1.91,0,0.08701843566303583,0.02360463211314567,0.25,6.083333333333333,0,fair,434.528,0.08701843566303583,0.0,0,0,0.081662,716426216.64,0.25,0.6930000000000001,0.081662,0.2564588235294118,88343097.66,0.094249
CUST_000103,30.0,886077.8,688.0,128,54647.64,26365.01,0.482,0,0.182,2,employed,standard,1,21.81,0,0.35705681826133095,0.0616736363330624,0.0,10.666666666666666,0,good,562.784,0.357056818261331,0.015503875968992248,0,0,0.087724,609621526.4,0.16666666666666666,0.518,0.087724,0.20062685818513454,113417958.4,0.23232399999999997
CUST_000104,38.0,766356.04,631.0,20,76192.13,26785.81,0.352,2,0.173,0,retired,standard,0,14.96,0,0.4194260933860455,0.09942132119164873,0.16666666666666666,1.6666666666666667,0,fair,521.837,0.4194260933860455,0.0,0,0,0.06089599999999999,483570661.24,0.16666666666666666,0.648,0.06089599999999999,0.21594411764705881,15327120.8,0.12390399999999999
CUST_000105,45.0,858219.68,726.0,79,41545.19,7127.71,0.172,0,0.354,4,self_employed,standard,0,-3.65,0,0.09966273437122765,0.04840857296584017,0.0,6.583333333333333,0,good,468.99600000000004,0.09966273437122765,0.05,0,0,0.06088799999999999,623067487.6800001,0.3333333333333333,0.8280000000000001,0.06088799999999999,0.17166470588235294,67799354.72,0.029583999999999996
CUST_000106,63.0,366783.45,612.0,26,43640.76,28676.13,0.657,0,0.305,2,self_employed,student,0,7.85,0,0.9381927128936706,0.11898235866422,0.0,2.1666666666666665,0,fair,425.34000000000003,0.9381927128936706,0.07407407407407407,0,0,0.200385,224471471.4,0.16666666666666666,0.34299999999999997,0.200385,0.29905740740740744,9536369.700000001,0.43164900000000006
CUST_000107,42.0,833818.43,747.0,67,72643.66,11158.66,0.154,1,0.237,2,retired,premium,1,31.51,0,0.16059122128063297,0.08712167707782616,0.08333333333333333,5.583333333333333,0,excellent,569.961,0.160591221280633,0.029411764705882353,0,0,0.036497999999999996,622862367.21,0.25,0.846,0.036497999999999996,0.14184411764705881,55865834.81,0.023716
CUST_000108,43.0,546028.04,725.0,22,74199.82,17582.24,0.237,0,0.216,0,employed,student,1,17.63,0,0.3864030132958007,0.13589012754729593,0.0,1.8333333333333333,0,good,568.4,0.38640301329580073,0.0,0,0,0.051191999999999994,395870329.0,0.0,0.763,0.051191999999999994,0.14551764705882353,12012616.88,0.056169
CUST_000109,39.0,702510.84,617.0,202,17372.02,1443.16,0.083,0,0.221,2,self_employed,premium,1,27.72,0,0.02465146302938187,0.024728472517235464,0.0,16.833333333333332,0,fair,480.64300000000003,0.024651463029381867,0.009852216748768473,0,0,0.018343,433449188.28,0.16666666666666666,0.917,0.018343,0.15507051579252393,141907189.68,0.006889000000000001
CUST_000110,18.0,742701.0,659.0,233,102905.36,31902.5,0.31,0,0.352,0,self_employed,standard,1,33.1,0,0.5154564218979104,0.1385555694687364,0.0,19.416666666666668,0,fair,427.03200000000004,0.5154564218979104,0.0,0,0,0.10912,489439959.0,0.0,0.69,0.10912,0.21741176470588236,173049333.0,0.0961
CUST_000111,40.0,362315.59,707.0,102,41624.71,12198.85,0.293,0,0.394,0,employed,standard,0,14.66,1,0.4040295367913923,0.11488523030433219,0.0,8.5,0,good,428.442,0.40402953679139225,0.0,0,0,0.115442,256157122.13000003,0.0,0.7070000000000001,0.115442,0.20757058823529412,36956190.18,0.085849
CUST_000112,41.0,780133.37,737.0,80,33749.63,8979.96,0.266,0,0.116,1,employed,standard,1,27.91,0,0.13812961237640686,0.04326135927245363,0.0,6.666666666666667,0,good,651.508,0.13812961237640686,0.012345679012345678,0,0,0.030856,574958293.6899999,0.08333333333333333,0.734,0.030856,0.12331692084241104,62410669.6,0.07075600000000001
CUST_000113,70.0,549156.76,716.0,108,38785.55,2504.18,0.065,0,0.116,2,employed,standard,1,24.7,0,0.054720550103034324,0.07062746527967716,0.0,9.0,0,good,632.944,0.05472055010303433,0.01834862385321101,0,0,0.007540000000000001,393196240.16,0.16666666666666666,0.935,0.007540000000000001,0.0911289800323799,59308930.08,0.0042250000000000005
CUST_000114,38.0,341818.56,667.0,75,24777.24,11679.93,0.471,0,0.23,0,unemployed,standard,1,20.88,0,0.4100396420838003,0.07248652618511997,0.0,6.25,0,fair,513.59,0.4100396420838002,0.0,0,0,0.10833,227992979.52,0.0,0.529,0.10833,0.21628823529411767,25636392.0,0.22184099999999998
CUST_000115,44.0,559078.62,806.0,152,175180.2,78389.87,0.447,3,0.124,1,employed,standard,1,19.07,0,1.6825512662244175,0.3133373263316705,0.25,12.666666666666666,0,excellent,706.056,1.6825512662244175,0.006535947712418301,0,0,0.055428,450617367.71999997,0.3333333333333333,0.5529999999999999,0.055428,0.17408300653594772,84979950.24,0.19980900000000001
CUST_000116,40.0,602601.44,752.0,94,25524.73,9641.63,0.378,0,0.084,0,self_employed,standard,0,2.18,0,0.1920001385990714,0.04235756555775904,0.0,7.833333333333333,0,excellent,688.832,0.1920001385990714,0.0,0,0,0.031752,453156282.87999994,0.0,0.622,0.031752,0.13118823529411763,56644535.35999999,0.142884
CUST_000117,26.0,780066.42,623.0,38,23171.19,5985.73,0.258,1,0.281,0,employed,standard,1,25.15,0,0.09208031285335933,0.02970412442571236,0.08333333333333333,3.1666666666666665,0,fair,447.93699999999995,0.09208031285335933,0.0,0,0,0.072498,485981379.66,0.08333333333333333,0.742,0.072498,0.21446764705882357,29642523.96,0.066564
CUST_000118,54.0,203876.36,682.0,226,43010.49,6693.27,0.156,1,0.178,4,self_employed,student,1,25.54,0,0.3939605356893757,0.2109635957793243,0.08333333333333333,18.833333333333332,0,good,560.604,0.39396053568937567,0.01762114537444934,0,0,0.027767999999999998,139043677.51999998,0.4166666666666667,0.844,0.027767999999999998,0.14925623218450376,46076057.36,0.024336
CUST_000119,49.0,711166.11,803.0,103,24589.37,15541.34,0.632,1,0.151,2,employed,student,1,46.05,0,0.2622398302978752,0.03457612736917399,0.08333333333333333,8.583333333333334,0,excellent,681.747,0.2622398302978751,0.019230769230769232,0,0,0.095432,571066386.33,0.25,0.368,0.095432,0.19516131221719457,73250109.33,0.399424
CUST_000120,49.0,474332.09,704.0,55,52104.6,31812.64,0.611,0,0.26,3,employed,standard,1,25.4,0,0.8048194251415711,0.1098483554001164,0.0,4.583333333333333,0,good,520.96,0.804819425141571,0.05357142857142857,0,0,0.15886,333929791.36,0.25,0.389,0.15886,0.24408655462184875,26088264.950000003,0.37332099999999996
CUST_000121,29.0,859789.65,682.0,105,111397.49,73274.43,0.658,2,0.466,0,employed,premium,1,35.76,0,1.022684048359968,0.1295636554824776,0.16666666666666666,8.75,0,good,364.18800000000005,1.022684048359968,0.0,0,0,0.306628,586376541.3000001,0.16666666666666666,0.34199999999999997,0.306628,0.33239411764705884,90277913.25,0.432964
CUST_000122,57.0,596694.32,656.0,232,53242.11,6276.01,0.118,0,0.1,1,employed,standard,1,24.53,0,0.12621558053376475,0.08922845117748063,0.0,19.333333333333332,0,fair,590.4,0.12621558053376478,0.004291845493562232,0,0,0.0118,391431473.91999996,0.08333333333333333,0.882,0.0118,0.11749977278465036,138433082.23999998,0.013923999999999999
CUST_000123,23.0,513999.89,614.0,48,58070.67,14252.45,0.245,0,0.073,2,employed,premium,0,1.66,0,0.3327420945557012,0.11297798137661079,0.0,4.0,0,fair,569.178,0.3327420945557012,0.04081632653061224,0,0,0.017884999999999998,315595932.46000004,0.16666666666666666,0.755,0.017884999999999998,0.15462575030012005,24671994.72,0.060024999999999995
CUST_000124,47.0,551349.85,675.0,119,42383.79,10563.0,0.249,0,0.21,0,employed,premium,0,-12.79,0,0.22990121426531632,0.07687276962168395,0.0,9.916666666666666,0,good,533.25,0.22990121426531632,0.0,0,0,0.052289999999999996,372161148.75,0.0,0.751,0.052289999999999996,0.16406470588235295,65610632.15,0.062001
CUST_000125,66.0,693866.17,672.0,193,29129.37,11297.15,0.388,1,0.308,2,self_employed,standard,1,31.58,1,0.19537744576882884,0.041981251226010916,0.08333333333333333,16.083333333333332,0,good,465.02399999999994,0.19537744576882884,0.010309278350515464,0,0,0.119504,466278066.24,0.25,0.612,0.119504,0.2309544572468163,133916170.81,0.150544
CUST_000126,28.0,898569.41,591.0,223,42355.23,18375.56,0.434,0,0.389,0,employed,standard,1,41.98,0,0.24539753695821898,0.047136291897584184,0.0,18.583333333333332,0,fair,361.101,0.24539753695821898,0.0,0,0,0.168826,531054521.31,0.0,0.5660000000000001,0.168826,0.27546176470588235,200380978.43,0.188356
CUST_000127,33.0,399912.05,628.0,196,83058.98,22136.29,0.267,1,0.194,3,retired,standard,0,-1.09,0,0.6642347486153518,0.20769311652399572,0.08333333333333333,16.333333333333332,0,fair,506.168,0.6642347486153518,0.015228426395939087,0,0,0.051798000000000004,251144767.4,0.3333333333333333,0.733,0.051798000000000004,0.19427578381606453,78382761.8,0.071289
CUST_000128,41.0,511627.99,737.0,48,96641.02,37084.34,0.384,1,0.131,0,employed,standard,1,25.44,0,0.869796197037617,0.18888923571206495,0.08333333333333333,4.0,0,good,640.453,0.869796197037617,0.0,0,0,0.050304,377069828.63,0.08333333333333333,0.616,0.050304,0.16193235294117647,24558143.52,0.147456
CUST_000129,34.0,1156843.49,609.0,233,50051.39,4230.44,0.085,0,0.444,1,employed,standard,1,39.17,0,0.04388258259550737,0.04326548096838925,0.0,19.416666666666668,0,fair,338.60400000000004,0.04388258259550736,0.004273504273504274,0,0,0.03774,704517685.41,0.08333333333333333,0.915,0.03774,0.21348617395676223,269544533.17,0.007225000000000001
CUST_000130,21.0,507625.75,668.0,113,76019.79,7043.66,0.093,1,0.478,1,employed,standard,0,2.82,0,0.16650833808174625,0.14975558272999348,0.08333333333333333,9.416666666666666,0,fair,348.696,0.16650833808174623,0.008771929824561403,0,0,0.044454,339094001.0,0.16666666666666666,0.907,0.044454,0.2157124871001032,57361709.75,0.008649
CUST_000131,41.0,704513.22,708.0,199,33276.39,14455.58,0.434,1,0.154,0,unemployed,student,1,12.23,0,0.24622243426461182,0.04723316618529884,0.08333333333333333,16.583333333333332,0,good,598.968,0.24622243426461182,0.0,0,0,0.06683599999999999,498795359.76,0.08333333333333333,0.5660000000000001,0.06683599999999999,0.18791764705882358,140198130.78,0.188356
CUST_000132,27.0,342701.0,711.0,224,36040.5,12635.49,0.351,0,0.188,1,employed,standard,1,33.29,0,0.44244364621054505,0.10516601935798262,0.0,18.666666666666668,0,good,577.332,0.44244364621054505,0.0044444444444444444,0,0,0.06598799999999999,243660411.0,0.08333333333333333,0.649,0.06598799999999999,0.16670326797385623,76765024.0,0.12320099999999999
CUST_000133,46.0,276087.11,774.0,55,22026.42,9313.26,0.423,1,0.287,0,employed,student,0,17.61,0,0.404796587569771,0.07978068950774268,0.08333333333333333,4.583333333333333,0,excellent,551.8620000000001,0.404796587569771,0.0,0,0,0.12140099999999998,213691423.14,0.08333333333333333,0.577,0.12140099999999998,0.1956735294117647,15184791.049999999,0.17892899999999998
CUST_000134,29.0,373961.38,661.0,127,85354.14,30675.89,0.359,0,0.4,1,retired,student,0,-4.45,0,0.9843548015573158,0.2282431945245255,0.0,10.583333333333334,0,fair,396.59999999999997,0.9843548015573158,0.0078125,0,0,0.1436,247188472.18,0.08333333333333333,0.641,0.1436,0.23928713235294122,47493095.26,0.128881
