customer_id,age,income,credit_score,months_on_book,current_limit,avg_monthly_spend,utilization_rate,num_late_payments_12m,debt_to_income,num_credit_inquiries_6m,employment_status,account_type,limit_increase_treatment,spend_change_pct,defaulted_next_12m
CUST_000235,48.0,217809.42,634.0,69,87129.64,24650.25,0.283,0,0.231,2,employed,standard,1,4.66,1
CUST_000236,18.0,182595.82,688.0,93,25465.96,3281.25,0.129,0,0.207,2,employed,standard,1,39.04,0
CUST_000237,42.0,795816.13,759.0,135,93115.57,24008.47,0.258,0,0.164,1,self_employed,standard,1,26.63,0
CUST_000238,32.0,509256.77,700.0,216,32305.02,6941.03,0.215,0,0.316,3,employed,standard,1,24.82,0
CUST_000239,50.0,1480343.31,654.0,176,35456.81,3362.44,0.095,0,0.059,1,retired,premium,0,14.45,0
CUST_000240,30.0,316476.21,745.0,155,38823.24,13300.59,0.343,0,0.2,2,employed,standard,0,1.04,0
CUST_000241,39.0,696658.88,701.0,118,27248.3,9605.92,0.353,0,0.125,2,employed,premium,0,-4.57,0
CUST_000242,46.0,1261810.61,535.0,197,93237.83,27059.65,0.29,0,0.551,2,retired,standard,0,9.82,0
CUST_000243,50.0,655338.95,643.0,170,36684.11,9507.68,0.259,0,0.39,2,employed,standard,1,28.06,0
CUST_000244,26.0,291743.18,647.0,184,17169.35,4381.82,0.255,0,0.292,0,employed,premium,0,-2.25,0
CUST_000245,36.0,2079577.02,656.0,224,32091.97,11732.14,0.366,2,0.062,1,retired,premium,1,12.62,0
CUST_000246,34.0,1216227.43,661.0,150,54109.32,32388.25,0.599,0,0.192,1,employed,standard,1,22.33,0
CUST_000247,32.0,539144.71,662.0,157,20741.89,5697.05,0.275,0,0.33,1,unemployed,student,0,20.18,0
CUST_000248,61.0,863310.19,737.0,160,56099.78,32954.37,0.587,3,0.298,0,employed,standard,0,12.44,0
CUST_000249,45.0,867479.81,779.0,43,31439.84,3557.22,0.113,0,0.26,1,employed,standard,0,5.39,0
CUST_000250,25.0,797149.08,677.0,165,85654.28,58111.81,0.678,1,0.141,1,unemployed,premium,0,15.16,0
CUST_000251,51.0,320685.08,681.0,26,61550.7,18715.8,0.304,0,0.069,1,self_employed,standard,0,18.55,0
CUST_000252,65.0,690983.3,755.0,92,51028.45,28019.48,0.549,0,0.293,1,employed,standard,1,33.71,0
CUST_000253,52.0,1152359.42,578.0,112,22594.75,6041.82,0.267,0,0.135,1,employed,standard,1,15.8,0
CUST_000254,22.0,749406.81,624.0,67,25723.7,7140.95,0.278,2,0.378,1,employed,premium,1,22.65,0
CUST_000255,34.0,714056.92,671.0,235,36710.29,13264.55,0.361,2,0.123,2,self_employed,standard,1,27.14,0
CUST_000256,55.0,469033.29,669.0,161,43721.83,7974.75,0.182,1,0.087,1,self_employed,standard,1,17.95,0
CUST_000257,32.0,397603.12,717.0,102,105280.3,51309.38,0.487,0,0.111,0,retired,standard,1,5.09,0
CUST_000258,45.0,294303.6,652.0,191,56847.53,1945.99,0.034,0,0.372,0,self_employed,premium,1,43.35,1
CUST_000259,49.0,839749.63,692.0,157,40474.69,2207.5,0.055,0,0.334,1,employed,standard,1,37.58,0
CUST_000260,29.0,540690.36,781.0,194,102490.94,43828.98,0.428,0,0.548,1,employed,standard,0,1.68,0
CUST_000261,39.0,326563.33,724.0,110,46859.06,19708.95,0.421,0,0.311,3,employed,standard,1,38.74,0
CUST_000262,18.0,926698.83,829.0,113,60915.49,23279.18,0.382,0,0.233,2,employed,student,1,22.72,0
CUST_000263,28.0,458579.99,661.0,76,106601.27,51181.47,0.48,1,0.542,1,retired,standard,0,4.22,0
CUST_000264,37.0,405940.06,673.0,66,70142.68,21435.89,0.306,0,0.158,1,employed,standard,1,30.43,0
CUST_000265,25.0,477676.21,715.0,114,61158.01,26462.4,0.433,0,0.209,2,employed,premium,1,32.72,0
CUST_000266,60.0,547495.67,681.0,122,65553.32,41584.84,0.634,2,0.358,1,employed,standard,0,15.58,1
CUST_000267,23.0,733886.7,667.0,35,47446.78,5799.89,0.122,1,0.253,1,self_employed,standard,0,4.58,0
CUST_000268,35.0,402765.14,642.0,62,50050.89,10535.03,0.21,0,0.428,1,employed,standard,0,23.29,0
CUST_000269,42.0,940971.61,693.0,26,22197.67,8640.21,0.389,0,0.191,0,self_employed,premium,0,-10.22,0
CUST_000270,57.0,742592.94,650.0,167,34392.64,5728.92,0.167,0,0.106,3,employed,standard,1,24.34,0
CUST_000271,23.0,473734.24,691.0,199,47845.1,16511.92,0.345,1,0.159,2,employed,standard,0,1.81,0
CUST_000272,54.0,555761.53,642.0,154,61805.17,13109.67,0.212,0,0.189,1,employed,standard,1,31.6,0
CUST_000273,40.0,493765.54,717.0,132,39456.07,17126.25,0.434,1,0.068,0,employed,standard,0,10.81,0
CUST_000274,28.0,615160.89,639.0,178,161892.44,58292.62,0.36,1,0.276,1,employed,standard,0,-0.71,0
CUST_000275,46.0,1183448.61,645.0,157,72624.32,30327.74,0.418,1,0.175,1,unemployed,standard,1,19.82,0
CUST_000276,42.0,491481.05,595.0,220,55465.99,19983.89,0.36,0,0.126,1,employed,premium,1,41.8,0
CUST_000277,33.0,650345.88,759.0,223,23800.42,8397.43,0.353,0,0.322,1,employed,student,1,29.64,0
CUST_000278,41.0,436104.75,659.0,139,47631.69,13348.76,0.28,0,0.482,1,employed,standard,0,5.6,0
CUST_000279,35.0,758713.69,698.0,214,63289.36,19995.89,0.316,1,0.409,1,employed,premium,0,14.8,0
CUST_000280,41.0,676293.88,578.0,178,46784.59,17204.76,0.368,1,0.115,2,employed,standard,0,-1.05,0
CUST_000281,48.0,1086343.48,721.0,57,45856.63,5192.47,0.113,0,0.651,3,employed,premium,1,35.44,0
CUST_000282,59.0,411212.08,541.0,56,45311.64,17751.7,0.392,0,0.222,1,self_employed,standard,0,1.69,0
CUST_000283,25.0,814849.65,775.0,164,34491.9,13449.91,0.39,0,0.285,1,employed,standard,1,41.12,0
CUST_000284,66.0,1054774.54,653.0,161,26236.12,2459.69,0.094,0,0.319,1,employed,student,0,2.72,0
CUST_000285,18.0,490446.76,686.0,188,146121.21,18808.64,0.129,0,0.571,2,employed,standard,0,4.05,0
CUST_000286,38.0,564034.6,665.0,119,29690.7,5354.0,0.18,1,0.463,1,employed,standard,0,10.83,0
CUST_000287,47.0,650718.33,680.0,202,38803.45,9779.94,0.252,0,0.371,3,self_employed,standard,1,33.69,0
CUST_000288,43.0,536885.22,659.0,199,55648.03,15832.16,0.285,0,0.075,0,employed,student,0,3.43,0
CUST_000289,33.0,646800.8,705.0,63,17536.4,4823.84,0.275,0,0.152,1,employed,premium,1,23.58,0
CUST_000290,38.0,808589.22,826.0,129,106586.0,17884.98,0.168,0,0.284,0,employed,premium,1,35.2,0
CUST_000291,34.0,567338.14,671.0,209,87977.51,23768.67,0.27,0,0.427,2,employed,student,0,4.62,0
CUST_000292,33.0,565344.49,799.0,95,23116.31,6183.49,0.267,0,0.145,2,employed,student,1,27.68,0
CUST_000293,50.0,673334.7,744.0,85,41706.54,19935.94,0.478,1,0.138,1,unemployed,standard,1,29.19,0
CUST_000294,44.0,499006.41,705.0,103,79073.79,3438.09,0.043,0,0.231,0,employed,standard,1,31.74,0
CUST_000295,32.0,510236.2,743.0,147,48469.19,18996.28,0.392,1,0.136,1,self_employed,premium,0,-0.27,1
CUST_000296,51.0,398519.96,793.0,91,80806.87,23543.06,0.291,0,0.318,0,self_employed,standard,1,28.8,0
CUST_000297,44.0,585977.31,566.0,63,105202.44,27098.93,0.258,1,0.082,2,self_employed,premium,1,31.31,0
CUST_000298,50.0,730502.14,670.0,216,32381.68,23095.99,0.713,0,0.293,0,retired,standard,1,31.99,0
CUST_000299,48.0,529076.44,780.0,197,61923.25,25739.41,0.416,1,0.217,1,retired,standard,0,6.78,0
CUST_000300,30.0,421645.43,669.0,158,26851.82,7024.48,0.262,0,0.03,1,unemployed,student,0,-14.15,0
CUST_000301,33.0,571890.31,659.0,122,38859.77,22431.25,0.577,2,0.041,1,employed,standard,0,-3.96,0
CUST_000302,49.0,714036.62,651.0,103,50745.34,21654.24,0.427,2,0.309,1,employed,standard,0,17.52,0
CUST_000303,47.0,632595.31,666.0,221,52743.39,6615.08,0.125,1,0.388,1,employed,standard,1,32.46,0
CUST_000304,40.0,1628707.78,649.0,18,32056.16,5061.21,0.158,0,0.124,1,employed,student,1,16.15,0
CUST_000305,41.0,444458.89,686.0,212,66048.12,39665.63,0.601,0,0.278,0,self_employed,standard,1,30.59,0
CUST_000306,55.0,558135.7,594.0,180,23525.56,1360.85,0.058,1,0.152,3,employed,standard,1,13.42,0
CUST_000307,33.0,848040.66,664.0,90,31552.75,9425.46,0.299,1,0.212,0,employed,student,1,36.42,0
CUST_000308,47.0,436871.36,672.0,149,83796.59,35597.03,0.425,0,0.121,2,employed,premium,1,30.45,0
CUST_000309,38.0,1422175.78,573.0,209,32879.92,14409.79,0.438,0,0.144,1,retired,standard,1,36.55,0
CUST_000310,37.0,598437.42,668.0,55,56151.72,26545.14,0.473,0,0.127,2,employed,standard,0,-5.69,0
CUST_000311,53.0,768745.08,726.0,148,111006.17,8108.59,0.073,0,0.359,0,employed,standard,0,8.49,0
CUST_000312,50.0,602327.22,657.0,92,48577.91,5900.86,0.121,1,0.135,1,employed,standard,1,23.38,0
CUST_000313,50.0,944477.44,637.0,53,95980.85,20583.29,0.214,2,0.21,0,employed,student,0,25.53,0
CUST_000314,56.0,370170.86,678.0,138,24903.72,3424.69,0.138,1,0.05,2,self_employed,premium,1,30.27,0
CUST_000315,40.0,1211453.44,739.0,7,36499.11,13375.5,0.366,1,0.075,1,employed,standard,1,27.61,0
CUST_000316,48.0,662829.76,700.0,72,54748.86,1202.34,0.022,0,0.109,1,employed,standard,1,22.04,0
CUST_000317,36.0,803157.81,735.0,106,29268.35,9636.39,0.329,0,0.313,1,employed,standard,0,8.75,0
CUST_000318,44.0,428365.08,660.0,209,38891.78,12906.55,0.332,3,0.115,2,employed,standard,1,22.62,0
CUST_000319,38.0,695064.1,681.0,39,52693.62,16773.96,0.318,0,0.231,0,retired,standard,0,6.54,0
CUST_000320,41.0,386313.51,715.0,211,53306.22,5053.92,0.095,0,0.355,2,unemployed,standard,0,3.76,0
CUST_000321,47.0,1013621.37,689.0,204,41913.71,11671.76,0.278,0,0.305,1,employed,premium,0,-1.69,0
CUST_000322,30.0,334230.52,605.0,125,19615.64,6085.66,0.31,0,0.543,3,employed,standard,1,46.44,0
CUST_000323,65.0,640098.94,649.0,128,35477.06,10928.7,0.308,2,0.068,1,retired,standard,1,28.27,0
CUST_000324,28.0,501424.46,581.0,60,24319.32,3945.03,0.162,1,0.393,1,employed,premium,0,-5.26,0
CUST_000325,25.0,295616.25,699.0,42,47205.34,24680.71,0.523,0,0.374,3,retired,standard,0,-1.18,1
CUST_000326,54.0,392028.01,727.0,51,48034.68,15826.3,0.329,0,0.352,2,unemployed,standard,1,36.32,0
CUST_000327,49.0,731108.52,724.0,67,46010.81,5829.97,0.127,1,0.187,1,employed,standard,1,35.55,0
CUST_000328,47.0,398933.23,647.0,137,30587.32,13071.34,0.427,0,0.558,2,retired,student,0,14.49,0
CUST_000329,48.0,441915.18,629.0,215,21233.82,2509.95,0.118,1,0.266,1,employed,premium,1,40.13,0
CUST_000330,40.0,706448.13,692.0,6,100149.13,26625.64,0.266,2,0.203,0,employed,standard,1,38.35,0
CUST_000331,29.0,901376.83,670.0,163,49499.02,20498.17,0.414,0,0.376,0,unemployed,premium,1,17.88,0
CUST_000332,41.0,803995.89,772.0,18,41920.59,3345.44,0.08,0,0.537,0,employed,standard,0,-9.55,0
CUST_000333,32.0,584808.86,614.0,125,47399.42,6216.15,0.131,0,0.266,2,employed,student,1,22.46,0
CUST_000334,52.0,658643.42,672.0,13,25068.5,2857.06,0.114,0,0.339,0,employed,standard,0,7.72,0
CUST_000335,38.0,629975.11,622.0,234,93355.07,5944.49,0.064,1,0.257,0,retired,standard,1,37.82,0
CUST_000336,30.0,374609.64,639.0,239,34288.63,4205.58,0.123,0,0.51,3,employed,premium,1,23.01,1
CUST_000337,36.0,677217.38,721.0,179,46329.45,22660.56,0.489,1,0.314,0,unemployed,standard,1,22.66,0
CUST_000338,45.0,373111.73,690.0,29,62499.6,13188.92,0.211,1,0.229,2,employed,standard,1,41.92,0
CUST_000339,33.0,787346.94,651.0,128,70171.2,22080.73,0.315,2,0.042,0,employed,standard,1,29.3,0
CUST_000340,30.0,634638.64,796.0,75,48444.37,5393.71,0.111,1,0.155,0,employed,standard,1,31.5,0
CUST_000341,43.0,225507.79,669.0,74,29277.38,14014.03,0.479,2,0.249,1,employed,standard,1,22.35,0
CUST_000342,43.0,927829.0,707.0,8,66123.11,25187.36,0.381,2,0.22,0,employed,premium,1,13.01,0
CUST_000343,34.0,472165.91,586.0,227,74982.91,35541.89,0.474,1,0.119,2,self_employed,standard,0,1.03,1
CUST_000344,34.0,454902.41,635.0,14,88112.42,17052.88,0.194,3,0.156,1,retired,premium,1,20.32,0
CUST_000345,43.0,918187.22,635.0,201,64306.13,16289.59,0.253,0,0.051,0,employed,premium,1,16.11,0
CUST_000346,23.0,554893.85,801.0,221,139752.9,65204.29,0.467,1,0.191,1,employed,standard,0,28.4,0
CUST_000347,23.0,781394.54,618.0,74,52807.87,27790.51,0.526,1,0.361,2,employed,premium,1,17.88,0
CUST_000348,31.0,445071.38,715.0,36,54168.97,7804.14,0.144,0,0.164,1,unemployed,standard,1,35.39,0
CUST_000349,37.0,857392.57,713.0,98,90647.18,7641.01,0.084,0,0.132,4,self_employed,premium,1,23.72,0
CUST_000350,44.0,652613.38,753.0,91,109698.0,24474.75,0.223,1,0.256,1,employed,premium,0,4.07,0
CUST_000351,58.0,716556.59,653.0,114,98154.2,14017.45,0.143,0,0.367,1,employed,standard,0,-9.13,0
CUST_000352,50.0,551096.04,737.0,208,47093.12,11551.12,0.245,3,0.374,3,retired,standard,0,14.33,0
CUST_000353,38.0,1243445.2,610.0,154,71803.75,20216.87,0.282,0,0.283,2,self_employed,student,0,-4.79,0
CUST_000354,40.0,1385677.08,690.0,99,83398.58,36402.99,0.436,1,0.174,0,employed,standard,0,4.48,0
CUST_000355,28.0,221533.09,759.0,101,50553.29,21117.78,0.418,0,0.2,0,employed,standard,1,34.72,0
CUST_000356,40.0,906059.34,622.0,7,32074.64,7149.56,0.223,0,0.062,2,unemployed,premium,1,16.32,0
CUST_000357,37.0,367367.03,676.0,40,29686.74,4343.1,0.146,1,0.16,0,retired,standard,1,15.9,0
CUST_000358,44.0,751145.44,748.0,33,59184.71,16784.89,0.284,0,0.227,3,employed,student,1,37.41,0
CUST_000359,30.0,268349.57,645.0,79,75984.51,12421.41,0.163,1,0.393,2,employed,premium,0,15.17,1
CUST_000360,46.0,716015.58,736.0,98,38984.63,2327.27,0.06,0,0.013,0,employed,student,1,21.25,0
CUST_000361,58.0,409910.08,707.0,30,33435.21,6000.13,0.179,0,0.09,2,retired,standard,1,24.77,0
CUST_000362,39.0,485789.43,637.0,125,37882.37,19457.16,0.514,3,0.288,1,retired,standard,0,16.47,0
CUST_000363,45.0,491667.34,643.0,230,52836.31,19821.56,0.375,1,0.383,2,employed,standard,1,39.03,0
CUST_000364,48.0,429102.96,552.0,149,72378.9,32224.84,0.445,2,0.168,1,employed,premium,1,22.14,0
CUST_000365,35.0,434376.16,685.0,115,59066.3,11636.62,0.197,0,0.179,1,employed,standard,1,23.22,0
CUST_000366,43.0,499265.67,672.0,172,49182.88,3824.97,0.078,1,0.214,0,unemployed,standard,0,5.15,0
CUST_000367,40.0,557228.67,759.0,102,98217.31,24595.35,0.25,0,0.226,1,employed,standard,1,33.89,0
CUST_000368,41.0,690664.42,668.0,109,191298.9,68761.72,0.359,1,0.297,0,employed,standard,0,2.61,0
CUST_000369,31.0,1379620.6,654.0,111,49311.55,19285.22,0.391,0,0.032,3,unemployed,standard,1,2.15,0
CUST_000370,40.0,390001.5,654.0,52,109501.48,17719.96,0.162,1,0.171,1,employed,standard,0,22.21,0
CUST_000371,46.0,632236.56,625.0,14,34765.51,10271.6,0.295,0,0.389,1,employed,premium,1,38.01,0
CUST_000372,57.0,845508.58,762.0,202,86817.29,29673.99,0.342,0,0.089,0,employed,premium,1,24.44,0
CUST_000373,52.0,434086.29,781.0,107,32491.8,6828.71,0.21,1,0.38,1,unemployed,student,1,40.89,0
CUST_000374,66.0,216258.23,634.0,198,41067.45,10332.78,0.252,2,0.147,2,employed,standard,0,9.48,0
CUST_000375,31.0,252919.1,643.0,159,48041.61,16500.19,0.343,0,0.293,1,employed,premium,1,30.35,0
CUST_000376,50.0,219867.34,652.0,90,18744.65,8746.55,0.467,0,0.216,2,employed,standard,0,12.19,1
CUST_000377,42.0,1194278.26,642.0,44,19707.03,4887.77,0.248,0,0.174,2,employed,premium,1,19.89,0
CUST_000378,66.0,787304.12,703.0,162,32036.96,6373.87,0.199,5,0.154,0,employed,standard,0,14.45,0
CUST_000379,30.0,839187.06,721.0,81,95026.16,22905.56,0.241,0,0.363,1,employed,premium,1,13.4,0
CUST_000380,30.0,928786.0,579.0,67,43490.22,3869.86,0.089,0,0.288,1,employed,standard,0,8.95,0
CUST_000381,33.0,460946.92,793.0,33,77469.95,22552.72,0.291,1,0.378,0,self_employed,standard,1,28.61,0
CUST_000382,18.0,1683474.07,701.0,212,21537.22,8250.76,0.383,0,0.303,1,employed,standard,1,25.32,0
CUST_000383,34.0,694508.7,622.0,22,58685.06,22560.56,0.384,1,0.072,1,employed,premium,1,28.04,0
CUST_000384,31.0,577955.62,622.0,182,61083.18,2726.97,0.045,0,0.109,2,retired,student,0,-1.82,0
CUST_000385,42.0,984117.73,639.0,225,30334.95,14841.8,0.489,3,0.078,1,self_employed,standard,1,28.18,0
CUST_000386,44.0,806359.49,690.0,56,124361.53,49458.33,0.398,2,0.314,2,employed,standard,0,8.1,0
CUST_000387,63.0,1089000.29,830.0,68,26151.3,5081.14,0.194,0,0.272,1,retired,standard,0,-7.65,0
CUST_000388,51.0,1118193.46,776.0,159,43415.57,26254.96,0.605,1,0.14,1,employed,standard,1,6.61,0
CUST_000389,33.0,509425.58,688.0,170,167307.31,49463.18,0.296,0,0.272,1,employed,standard,1,43.2,0
CUST_000390,29.0,649631.9,685.0,196,30463.04,9619.63,0.316,1,0.096,2,self_employed,premium,0,9.57,0
CUST_000391,46.0,396670.84,616.0,14,35931.06,4359.11,0.121,0,0.494,1,employed,premium,0,6.06,0
CUST_000392,24.0,287010.2,677.0,45,52984.28,4311.28,0.081,1,0.152,0,employed,student,0,-9.67,0
CUST_000393,62.0,870269.97,703.0,197,25240.78,6986.9,0.277,1,0.17,1,employed,standard,1,26.16,0
CUST_000394,54.0,918655.2,639.0,223,63470.77,13203.97,0.208,0,0.303,0,employed,standard,1,20.79,0
CUST_000395,34.0,244749.87,605.0,17,20123.53,2202.19,0.109,0,0.153,1,unemployed,student,0,10.73,0
CUST_000396,19.0,432464.87,703.0,37,49044.46,3379.55,0.069,0,0.26,1,employed,premium,1,24.86,0
CUST_000397,56.0,612459.15,661.0,52,101040.5,28639.73,0.283,0,0.05,0,employed,standard,1,13.77,0
CUST_000398,39.0,639297.04,689.0,224,67527.42,13718.53,0.203,0,0.379,1,retired,standard,0,2.55,0
CUST_000399,55.0,1498912.51,746.0,228,48026.16,5479.02,0.114,0,0.176,0,employed,standard,0,26.74,0
CUST_000400,21.0,450393.92,652.0,21,41738.0,16833.45,0.403,2,0.307,0,employed,student,0,14.37,0
CUST_000401,33.0,552888.75,563.0,153,46984.45,19129.55,0.407,0,0.517,3,retired,standard,1,48.55,0
CUST_000402,40.0,800055.05,703.0,43,42462.05,2136.03,0.05,1,0.421,1,employed,premium,0,8.42,0
CUST_000403,41.0,510123.74,751.0,75,59811.95,29264.08,0.489,1,0.2,0,employed,premium,0,4.63,0
CUST_000404,35.0,475803.74,651.0,69,67670.14,39050.03,0.577,0,0.245,1,self_employed,standard,1,26.12,0
CUST_000405,47.0,458549.28,698.0,53,52668.19,6040.85,0.115,1,0.022,0,employed,premium,0,-6.57,0
CUST_000406,27.0,663206.12,599.0,141,69595.85,32979.03,0.474,0,0.233,5,employed,standard,0,-2.32,0
CUST_000407,38.0,551799.1,553.0,181,63382.54,6312.55,0.1,0,0.24,3,employed,standard,0,2.7,0
CUST_000408,41.0,811886.63,731.0,178,26289.87,7469.19,0.284,2,0.178,2,employed,premium,0,-7.35,0
CUST_000409,46.0,701415.81,610.0,235,15249.5,2043.83,0.134,2,0.259,2,employed,standard,0,3.08,0
CUST_000410,49.0,160825.4,640.0,95,53433.99,3113.65,0.058,0,0.485,1,employed,standard,1,34.23,0
CUST_000411,27.0,271525.96,692.0,207,39138.7,7983.0,0.204,0,0.253,2,employed,standard,1,41.41,0
CUST_000412,22.0,476706.74,703.0,195,54252.98,15073.51,0.278,1,0.232,1,employed,standard,1,29.6,0
CUST_000413,55.0,928198.76,675.0,90,113088.5,29714.18,0.263,0,0.179,2,retired,student,1,21.4,0
CUST_000414,44.0,445407.42,730.0,211,42870.76,17536.09,0.409,1,0.12,1,self_employed,standard,1,30.72,0
CUST_000415,31.0,706844.53,582.0,23,57260.5,17686.85,0.309,0,0.314,0,employed,standard,0,14.41,0
CUST_000416,59.0,781775.65,681.0,212,32121.51,11152.81,0.347,3,0.109,0,unemployed,standard,1,27.57,0
CUST_000417,41.0,761556.63,680.0,56,62685.0,23723.11,0.378,0,0.082,1,employed,standard,1,32.2,0
CUST_000418,54.0,466801.35,720.0,36,33168.4,12897.27,0.389,0,0.227,2,retired,standard,1,28.86,0
CUST_000419,41.0,356240.24,633.0,214,80854.95,18668.61,0.231,0,0.241,1,retired,premium,0,12.93,0
CUST_000420,65.0,330876.02,695.0,32,52125.87,24445.97,0.469,1,0.303,0,employed,premium,0,-0.75,1
CUST_000421,61.0,2273704.15,709.0,8,45575.83,14439.8,0.317,0,0.199,1,employed,standard,1,33.54,0
CUST_000422,37.0,733029.95,731.0,52,21615.26,3508.29,0.162,0,0.334,1,unemployed,premium,1,29.0,0
CUST_000423,52.0,1367182.09,798.0,137,24674.04,4639.25,0.188,1,0.095,2,self_employed,premium,1,21.85,0
CUST_000424,48.0,410487.35,622.0,38,65513.31,35620.21,0.544,1,0.171,1,employed,standard,0,15.84,1
CUST_000425,56.0,1047318.14,658.0,52,87688.38,16640.96,0.19,1,0.366,2,self_employed,standard,0,-0.4,0
CUST_000426,28.0,481872.67,561.0,225,55312.05,8634.45,0.156,0,0.256,3,employed,standard,0,8.11,0
CUST_000427,48.0,589466.52,565.0,61,43743.32,18214.49,0.416,1,0.071,2,employed,premium,0,-4.38,0
CUST_000428,53.0,524990.95,708.0,181,50219.79,22853.14,0.455,0,0.389,1,employed,standard,1,40.76,0
CUST_000429,19.0,402018.66,701.0,85,45632.81,1846.81,0.04,0,0.281,1,retired,standard,0,11.85,0
CUST_000430,26.0,404777.96,767.0,29,34487.09,11096.12,0.322,1,0.439,0,employed,standard,0,1.79,0
CUST_000431,18.0,586777.93,775.0,184,24945.28,5537.64,0.222,1,0.259,1,employed,standard,1,37.39,0
CUST_000432,37.0,458545.17,592.0,101,25066.38,10667.61,0.426,0,0.321,0,employed,student,1,43.08,0
CUST_000433,49.0,632239.85,640.0,156,34766.7,2430.35,0.07,0,0.14,1,employed,standard,0,-0.84,0
CUST_000434,58.0,409616.57,711.0,146,51341.25,2538.98,0.049,1,0.194,3,employed,student,1,21.9,0
CUST_000435,41.0,821064.87,732.0,181,25226.45,6614.39,0.262,1,0.082,2,unemployed,standard,1,34.53,0
CUST_000436,60.0,485539.76,618.0,194,47258.21,4646.57,0.098,1,0.317,2,employed,standard,0,1.06,1
CUST_000437,23.0,1247460.24,599.0,143,33673.36,5833.32,0.173,0,0.45,1,employed,standard,0,11.55,1
CUST_000438,20.0,583744.57,677.0,182,21254.5,7635.74,0.359,0,0.09,2,employed,standard,0,-0.92,1
CUST_000439,39.0,570357.35,602.0,66,35555.29,19850.98,0.558,0,0.201,1,employed,standard,0,-5.83,0
CUST_000440,45.0,1228851.79,697.0,162,55180.23,33602.66,0.609,0,0.14,0,self_employed,standard,1,32.51,0
CUST_000441,40.0,477884.38,694.0,195,35758.34,6191.27,0.173,0,0.437,0,retired,standard,0,1.27,0
CUST_000442,18.0,497271.97,651.0,50,102611.76,41468.86,0.404,0,0.358,1,employed,standard,0,1.33,0
CUST_000443,39.0,435635.77,587.0,196,66957.68,26146.97,0.39,0,0.481,2,employed,standard,0,1.35,0
CUST_000444,24.0,654741.1,674.0,44,83053.99,22232.68,0.268,1,0.28,2,employed,premium,0,3.28,0
CUST_000445,48.0,428981.41,734.0,182,231708.36,14256.27,0.062,1,0.173,3,employed,student,1,34.79,0
CUST_000446,44.0,847036.66,660.0,51,36824.89,14301.29,0.388,0,0.133,2,employed,premium,1,24.92,0
CUST_000447,29.0,584808.46,644.0,67,23940.64,3885.65,0.162,0,0.14,1,retired,standard,1,21.27,0
CUST_000448,34.0,871090.12,606.0,12,33108.83,2974.31,0.09,0,0.055,0,employed,premium,1,39.76,0
CUST_000449,27.0,828012.25,679.0,189,50675.41,6028.05,0.119,1,0.121,0,employed,student,1,20.55,0
CUST_000450,39.0,474199.22,602.0,132,59642.85,19033.58,0.319,1,0.098,1,retired,standard,0,8.31,0
CUST_000451,51.0,428635.42,747.0,111,53781.25,13147.34,0.244,3,0.133,1,employed,standard,1,11.97,0
CUST_000452,28.0,515162.62,677.0,157,39196.8,1156.08,0.029,0,0.263,1,unemployed,standard,1,17.58,0
CUST_000453,46.0,599583.59,675.0,116,60273.08,38776.2,0.643,0,0.184,3,employed,standard,1,12.36,0
CUST_000454,34.0,694057.37,664.0,39,86762.13,24786.79,0.286,1,0.128,2,employed,standard,0,-6.42,0
CUST_000455,30.0,729641.87,636.0,166,33646.48,6511.23,0.194,1,0.366,0,employed,standard,0,9.81,0
CUST_000456,39.0,588676.99,707.0,50,30790.04,10200.46,0.331,0,0.288,0,retired,standard,1,23.86,0
CUST_000457,28.0,439533.52,697.0,205,130889.98,40816.21,0.312,0,0.229,1,retired,standard,1,25.78,0
